imdbID;title;year;runtime;genre;released;imdbRating;imdbVotes;country
99739;Hard to Kill;1990;96 min;Action, Drama, Crime;1990-02-09;5,7;19896;USA
99740;Hardware;1990;94 min;Action, Sci-Fi, Thriller;1990-09-14;5,9;8989;UK, USA
99747;Havana;1990;144 min;Drama, Romance, War;1990-12-12;6;5314;USA
99750;Heart Condition;1990;100 min;Comedy, Crime, Drama;1990-02-02;5,5;2228;USA
99751;Heat Wave;1990;100 min;Drama, History;1990-08-13;6,8;140;USA
99753;Heaven and Earth;1990;125 min;Action, Adventure, Drama;1991-02-08;7,1;723;Japan
99762;Henry & June;1990;136 min;Biography, Drama;1990-10-05;6,4;9619;USA
99763;Henry: Portrait of a Serial Killer;1986;83 min;Crime, Drama, Horror;1990-09-07;7,1;21726;USA
99768;Hidden Agenda;1990;108 min;Drama, Thriller;1991-01-01;7;2221;UK
99776;Europa Europa;1990;112 min;Drama, History, War;1990-11-14;7,7;11465;Germany, France, Poland
99785;Home Alone;1990;103 min;Comedy, Family;1990-11-16;7,4;272399;USA
99790;Honeymoon Academy;1989;100 min;Comedy, Drama;1990-05-11;5;186;USA
99796;Horseplayer;1990;89 min;Drama, Thriller;1990-01-01;7,3;74;USA
99797;The Hot Spot;1990;130 min;Crime, Drama, Romance;1990-10-26;6,4;7404;USA
99800;House Party;1990;100 min;Comedy, Music, Romance;1990-03-09;6,2;7930;USA
99810;The Hunt for Red October;1990;135 min;Action, Adventure, Thriller;1990-03-02;7,6;133661;USA
99812;Island of Fire;1990;125 min;Action, Crime, Drama;;5,9;2306;Taiwan
99816;Shipwrecked;1990;92 min;Adventure, Family;1991-03-01;6,6;1881;Norway, Sweden, USA
99817;Dark Angel;1990;91 min;Action, Crime, Horror;1990-09-28;6;6739;USA
99818;I Hired a Contract Killer;1990;79 min;Drama, Comedy;1990-10-12;7,3;3522;Finland, UK, Germany, Sweden, France
99819;I Love You to Death;1990;97 min;Comedy, Crime;1990-04-06;6,4;10512;USA
99826;If the Shoe Fits;1990;86 min;Comedy, Romance;1990-10-01;5,4;639;France, USA
99836;In nome del popolo sovrano;1990;110 min;Drama, History;1990-12-21;6,5;157;Italy
99842;The Incident;1990;100 min;Drama;1990-03-04;7,1;394;USA
99842;The Incident;1990;100 min;Drama;1990-03-04;7,1;402;USA
99844;Industrial Symphony No. 1: The Dream of the Brokenhearted;1990;50 min;Drama, Music;;7,1;1164;USA
99850;Internal Affairs;1990;115 min;Action, Crime, Drama;1990-01-12;6,5;12137;USA
99850;Internal Affairs;1990;115 min;Action, Crime, Drama;1990-01-12;6,5;12164;USA
99856;The Invisible Maniac;1990;86 min;Comedy, Horror, Sci-Fi;1990-07-13;3,3;902;USA
99857;Iron & Silk;1990;92 min;Comedy, Drama;1991-08-14;7;392;USA, Japan
99864;It;1990;192 min;Drama, Horror, Mystery;1990-11-18;6,9;60382;USA, Canada
99871;Jacob's Ladder;1990;113 min;Drama, Horror, Mystery;1990-11-02;7,5;70142;USA
99871;Jacob's Ladder;1990;113 min;Drama, Horror, Mystery;1990-11-02;7,5;70300;USA
99875;Jekyll & Hyde;1990;96 min;Horror, Thriller;1990-01-21;6,2;715;UK, USA
99878;Jetsons: The Movie;1990;82 min;Animation, Comedy, Family;1990-07-06;5,5;3220;USA
99892;Joe Versus the Volcano;1990;102 min;Comedy, Romance;1990-03-09;5,7;26051;USA
99902;Ju Dou;1990;95 min;Drama, Mystery, Romance;1991-04-01;7,8;5389;China, Japan
99927;Song of the Exile;1990;100 min;Drama;1990-04-27;7,4;254;Hong Kong, Taiwan
99935;Killer Tomatoes Strike Back!;1991;87 min;Action, Comedy, Horror;1991-11-14;3,2;1137;USA
99938;Kindergarten Cop;1990;111 min;Action, Comedy, Crime;1990-12-21;6;99874;USA
99939;King of New York;1990;103 min;Crime, Thriller;1990-09-28;7;22245;Italy, USA, UK
99949;Korczak;1990;115 min;Biography, Drama;1990-05-06;7,5;662;Poland, Germany, UK
99951;The Krays;1990;119 min;Biography, Crime, Drama;1990-11-09;6,7;5081;UK
99969;Lambada;1990;104 min;Drama;1990-03-16;3,1;795;USA
99978;Laser Mission;1989;84 min;Action, Adventure, Thriller;;3,4;1452;USA, West Germany, South Africa
99991;The Last of the Finest;1990;106 min;Action, Crime, Drama;1990-03-09;5,6;744;USA
99994;Leatherface: Texas Chainsaw Massacre III;1990;85 min;Horror, Thriller;1990-01-12;5,1;9115;USA
99994;Leatherface: Texas Chainsaw Massacre III;1990;85 min;Horror, Thriller;1990-01-12;5,1;9062;USA
99995;Swan Lake: The Zone;1990;96 min;Drama;;7,1;87;Soviet Union, Sweden, Canada
100014;Erotic Ghost Story;1987;90 min;Fantasy;1990-05-19;6,2;454;Hong Kong
100024;Life Is Sweet;1990;103 min;Comedy, Drama;1991-12-01;7,5;5708;UK
100029;Lionheart;1990;108 min;Action, Drama, Sport;1991-01-11;6,1;22654;USA
100031;Lisa;1990;95 min;Drama, Horror, Thriller;1990-04-20;5,9;963;USA
100033;The Little Kidnappers;1990;92 min;Crime, Drama;1990-08-17;6,2;215;Canada
100046;The Long Walk Home;1990;97 min;Drama, History;1991-04-12;7,3;2403;USA
100049;Longtime Companion;1989;96 min;Drama, Romance;1990-05-01;7,6;4032;USA
100050;Look Who's Talking Too;1990;81 min;Comedy, Romance;1990-12-14;4,4;34753;USA
100053;Loose Cannons;1990;94 min;Action, Comedy, Crime;1990-02-09;4,7;3398;USA
100054;Lord of the Flies;1990;90 min;Adventure, Drama, Thriller;1990-03-16;6,4;20805;USA
100058;Lost in the Barrens;1990;93 min;;1990-12-02;6,8;246;Canada
100063;The Love She Sought;1990;100 min;Drama;1990-10-21;7,9;757;USA
100065;Love at Large;1990;97 min;Comedy, Romance, Thriller;1990-03-09;5,9;862;USA
100070;Xuxa in Crystal Moon;1990;90 min;Comedy, Family, Fantasy;1990-06-22;4,5;532;Brazil
100079;Luther the Geek;1990;80 min;Horror;;5,4;582;USA
100087;Madhouse;1990;90 min;Comedy;1990-02-16;5,2;2021;USA
100095;Maine Pyar Kiya;1989;192 min;Family, Musical, Romance;;7,6;4982;India
100100;A Man Called Sarge;1990;88 min;Comedy, War;1990-02-02;4,7;231;USA
100107;Maniac Cop 2;1990;90 min;Crime, Horror, Action;1990-07-18;5,8;3763;USA
100112;The Hairdresser's Husband;1990;82 min;Comedy, Drama, Romance;1990-10-03;7,4;6362;France
100114;Marked for Death;1990;93 min;Action, Adventure, Crime;1990-10-05;5,8;13911;USA
100129;Meet the Applegates;1990;90 min;Comedy, Sci-Fi;1991-02-01;5,3;1668;USA
100130;Megaville;1990;95 min;Sci-Fi, Thriller;1992-01-22;4,1;172;USA
100133;Memphis Belle;1990;107 min;Action, Drama, War;1990-10-12;6,9;21840;UK, Japan, USA
100134;Men Don't Leave;1990;115 min;Drama;1990-06-15;6,7;1929;USA
100135;Men at Work;1990;98 min;Action, Comedy, Crime;1990-08-24;5,9;16916;USA
100140;Mermaids;1990;110 min;Comedy, Drama, Romance;1990-12-14;6,6;20687;USA
100142;Metropolitan;1990;98 min;Comedy, Drama, Romance;1990-08-03;7,4;6580;USA
100143;Miami Blues;1990;97 min;Crime, Drama, Thriller;1990-04-20;6,4;5617;USA
100148;Midnight Ride;1990;93 min;Action, Horror, Thriller;1990-07-20;5,1;514;USA
100150;Miller's Crossing;1990;115 min;Crime, Drama, Thriller;1990-10-05;7,9;97127;USA
100151;Mindwalk;1990;112 min;Drama;1991-12-05;7,6;2150;USA
100152;Mindwarp;1992;91 min;Horror, Sci-Fi, Thriller;1992-08-12;5,2;1406;USA
100156;Mirror Mirror;1990;104 min;Horror, Thriller;1990-10-12;5,5;705;USA
100157;Misery;1990;107 min;Thriller;1990-11-30;7,8;122777;USA
100168;Mo' Better Blues;1990;130 min;Drama, Music, Romance;1990-08-03;6,5;7770;USA
100172;Mom;1991;95 min;Comedy, Horror;1991-06-19;4,9;349;USA
100196;Mountains of the Moon;1990;136 min;Adventure, Drama, History;1990-02-23;7,3;2658;USA
100198;Moya moryachka;1990;80 min;Comedy, Musical;;5,8;117;Soviet Union
100200;Mr. & Mrs. Bridge;1990;126 min;Drama;1991-01-18;6,7;2241;UK, USA, Canada
100201;Mr. Destiny;1990;110 min;Comedy, Fantasy, Romance;1990-10-12;6,3;8998;USA
100211;Music Box;1989;124 min;Drama, Thriller;1990-01-01;7,3;4774;USA
100212;My Blue Heaven;1990;97 min;Comedy, Crime;1990-08-17;6,2;14621;USA
100224;Narrow Margin;1990;97 min;Action, Crime, Thriller;1990-09-21;6,6;5581;USA
100232;Navy Seals;1990;113 min;Action, Adventure, Thriller;1990-07-20;5,4;12201;USA
100234;Close-Up;1990;98 min;Drama;1991-10-30;8,2;6816;Iran
100240;The Neverending Story II: The Next Chapter;1990;89 min;Adventure, Drama, Family;1991-02-08;5;16580;USA, Germany
100258;Night of the Living Dead;1990;92 min;Horror, Thriller;1990-10-19;6,9;28597;USA
100260;Nightbreed;1990;102 min;Fantasy, Horror;1990-02-16;6,6;13143;USA
100261;Death Street USA;1988;96 min;Action, Sci-Fi, Horror;1988-07-29;4,6;495;UK, USA
100263;La Femme Nikita;1990;117 min;Action, Thriller;1991-04-01;7,4;51805;France, Italy
100264;Nils Karlsson Pyssling;1990;75 min;Family;1990-11-09;5,6;624;Sweden
100265;Ninja Academy;1989;120 min;Comedy;1991-06-20;3,1;409;USA
100271;Nostos: The Return;1990;85 min;History;;7,6;106;Italy
100273;Night of the Sharks;1988;87 min;Action;1988-04-01;3,5;215;Italy
100274;Nouvelle vague;1990;89 min;Drama;1990-05-23;7,3;984;Switzerland, France
100280;Nuns on the Run;1990;89 min;Comedy, Crime;1990-03-16;5,9;5925;UK
100281;The Nutcracker Prince;1990;75 min;Animation, Adventure, Family;1990-11-21;6,8;1362;Canada
100288;The Old Man and the Sea;1990;93 min;Drama;1990-03-25;6,9;891;UK
100301;Opportunity Knocks;1990;103 min;Comedy;1990-03-30;6;2195;USA
100308;Ostatni prom;1989;88 min;Drama;1989-12-01;6;54;Poland
100318;Pacific Heights;1990;102 min;Mystery, Thriller;1990-09-28;6,3;13408;USA
100324;Pale Blood;1990;93 min;Horror;1990-10-01;4,9;206;Hong Kong, USA
100332;Paris Is Burning;1990;71 min;Documentary;1991-08-01;8;3254;USA
100334;Le party;1990;103 min;Drama;1990-02-02;7;392;Canada
100339;Patlabor: The Movie;1989;100 min;Animation, Action, Crime;1989-07-15;7,2;3113;Japan
100347;Perfectly Normal;1991;107 min;Comedy;1991-04-01;6,4;249;UK, Canada
100349;Perry Mason: The Case of the Defiant Daughter;1990;100 min;Crime, Drama, Mystery;1990-09-30;7,1;182;USA
100351;Perry Mason: The Case of the Poisoned Pen;1990;95 min;Crime, Drama, Mystery;1990-01-21;7;166;USA
100352;Perry Mason: The Case of the Silenced Singer;1990;90 min;Crime, Drama, Mystery;1990-05-20;7,1;182;USA
100361;The Phantom of the Opera;1990;168 min;Drama, Music, Mystery;1990-03-18;7,5;1113;USA, France, Italy, Germany
100369;The Pit and the Pendulum;1991;97 min;Horror;1991-06-27;6,2;2636;USA
100388;Porno;1990;78 min;Comedy, Romance;1990-01-26;5,7;277;Poland
100389;Open Doors;1990;108 min;Drama;1990-03-29;7,2;538;Italy
100395;Postcards from the Edge;1990;101 min;Comedy, Drama;1990-09-14;6,6;10365;USA
100403;Predator 2;1990;108 min;Action, Horror, Sci-Fi;1990-11-21;6,2;94476;USA
100404;Presumed Innocent;1990;127 min;Crime, Drama, Mystery;1990-07-27;6,9;27276;USA
100405;Pretty Woman;1990;119 min;Comedy, Romance;1990-03-23;6,9;192801;USA
100409;The Prince and the Pauper;1990;25 min;Animation, Family, Comedy;1990-11-16;7,1;1681;USA
100409;The Prince and the Pauper;1990;25 min;Animation, Family, Comedy;1990-11-16;7,1;1680;USA
100419;Problem Child;1990;81 min;Comedy, Family;1990-07-27;5,2;20827;USA
100436;Pump Up the Volume;1990;102 min;Comedy, Drama, Music;1990-08-22;7,1;19927;Canada, USA
100438;Puppet Master II;1990;88 min;Fantasy, Horror, Sci-Fi;1991-02-07;5,4;2789;USA
100440;The King's Whore;1990;115 min;Adventure, Drama, History;1990-11-14;5,8;574;UK, Austria, France, Italy
100442;Q & A;1990;132 min;Crime, Drama;1990-04-27;6,5;3594;USA
100448;The Hobgoblin;1990;94 min;Fantasy, Adventure;1990-11-03;1,9;492;Italy
100449;Quick Change;1990;89 min;Comedy, Crime;1990-07-13;6,8;15043;USA
100456;The Rainbow Thief;1990;87 min;Fantasy, Drama;1994-01-19;6,2;799;UK
100469;The Reflecting Skin;1990;96 min;Drama, Horror, Thriller;1990-11-09;7,1;4285;UK, Canada
100470;Journey of Hope;1990;110 min;Drama;1991-04-26;7,6;1232;Switzerland, Turkey, UK, France
100475;Repossessed;1990;80 min;Comedy, Horror;1990-09-14;4,7;6010;USA
100477;The Rescuers Down Under;1990;77 min;Animation, Adventure, Crime;1990-11-16;6,9;24223;USA
100479;Return Home;1990;87 min;Drama;1990-08-03;7,1;87;Australia
100485;Revenge;1990;124 min;Action, Crime, Drama;1990-02-16;6,2;11783;USA, Mexico
100486;Reversal of Fortune;1990;111 min;Biography, Drama, Mystery;1990-11-09;7,3;10614;USA, Japan, UK
100491;Riff-Raff;1991;95 min;Comedy, Drama;1993-02-12;7,1;2814;UK
100491;Riff-Raff;1991;95 min;Comedy, Drama;1993-02-12;7,1;2818;UK
100496;My New Partner II;1990;107 min;Action, Comedy, Crime;1990-02-07;6;1317;France
100502;RoboCop 2;1990;117 min;Action, Sci-Fi;1990-06-22;5,7;56877;USA
100507;Rocky V;1990;104 min;Drama, Sport;1990-11-16;5,1;78735;USA
100514;The Rookie;1990;120 min;Action, Comedy, Crime;1990-12-07;5,8;18884;USA
100519;Rosencrantz & Guildenstern Are Dead;1990;117 min;Comedy, Drama;1991-02-08;7,7;15792;UK, USA
100530;The Russia House;1990;123 min;Drama, Romance, Thriller;1990-12-21;6,1;10695;USA
100531;Russian Terminator;1989;87 min;Action;1990-01-05;2,8;242;Denmark
100534;Dolly and Her Lover;1990;101 min;Crime, Comedy, Romance;1990-02-02;6,3;109;Finland
100557;The Nasty Girl;1990;92 min;Comedy, Drama, History;1991-03-01;7,5;1904;West Germany
100563;The Second Circle;1990;92 min;Drama;1991-10-25;7,3;419;Soviet Union
100581;La setta;1991;125 min;Horror;1991-03-01;6,4;1054;Italy
100586;Shadowzone;1990;88 min;Horror, Sci-Fi;1990-02-22;5,2;593;USA
100589;Shakma;1990;100 min;Horror;1990-10-05;5,2;982;USA
100594;The Sheltering Sky;1990;138 min;Adventure, Drama, Romance;1990-12-12;6,8;8123;UK, Italy
100597;Sherlock Holmes and the Leading Lady;1991;187 min;Crime, Drama, Mystery;1992-05-20;6;266;UK, France, Italy, Belgium, Luxembourg, USA
100602;A Shock to the System;1990;88 min;Comedy, Crime, Thriller;1990-03-23;6,7;2916;USA
100604;Short Time;1990;97 min;Comedy, Crime, Drama;1990-05-04;6,4;1466;USA, Canada
100606;A Show of Force;1990;95 min;Drama, Thriller;1990-05-11;5,1;558;USA
100608;The Shrimp on the Barbie;1990;90 min;Comedy;1990-08-31;5,6;897;Australia, USA
100611;Sibling Rivalry;1990;87 min;Comedy;1990-10-26;5,4;1880;USA
100613;Side Out;1990;100 min;Comedy, Drama, Romance;1990-03-30;5,4;1353;USA
100618;Initiation: Silent Night, Deadly Night 4;1990;90 min;Horror;1990-11-21;3,8;878;USA
100623;Singapore Sling;1990;111 min;Comedy, Drama, Horror;1990-12-06;6,6;1452;Greece
100624;Sink or Swim;1990;48 min;Documentary;1990-09-30;7,2;211;USA
100625;Sien nui yau wan II yan gaan do;1990;104 min;Action, Comedy, Fantasy;1990-07-13;7,1;2289;Hong Kong
100631;Ski Patrol;1990;91 min;Action, Comedy;1990-01-12;5,3;2597;USA
100632;Skinheads;1989;90 min;Thriller;1989-08-08;2,1;385;USA
100633;Der Skipper;1990;98 min;Adventure, Drama, Thriller;1990-04-05;4,8;579;West Germany
100637;The Sleeping Car;1990;96 min;Horror, Comedy;1990-02-02;4,6;386;USA
100639;Slumber Party Massacre III;1990;87 min;Comedy, Horror;1990-09-07;4,2;1429;USA
100645;Snake Eater;1989;91 min;Action;1989-03-31;4,1;675;Canada
100649;Solar Crisis;1990;112 min;Sci-Fi, Thriller;1990-07-14;3,8;1373;Japan, USA
100661;Sonny Boy;1989;96 min;Action, Drama, Thriller;1990-10-26;5,4;430;USA
100663;Sorority House Massacre II;1990;77 min;Comedy, Horror, Thriller;1992-08-27;4,4;1418;USA
100665;Soultaker;1990;94 min;Fantasy, Horror;1990-10-26;2,2;3080;USA
100666;Spaced Invaders;1990;100 min;Adventure, Comedy, Sci-Fi;1990-04-27;5,3;2455;USA
100670;The Spirit of '76;1990;82 min;Comedy, Sci-Fi;1990-10-12;5,9;558;USA
100680;Stanley & Iris;1990;104 min;Drama, Romance;1990-02-09;6,2;5091;USA
100681;Everybody's Fine;1990;118 min;Drama;1991-05-31;7,8;2283;Italy, France, USA
100685;State of Grace;1990;134 min;Action, Crime, Drama;1990-09-14;7,3;15067;UK, USA
100691;Stella;1990;109 min;Drama;1990-02-02;5,9;1753;USA
100699;On Tour;1990;91 min;Comedy, Drama;1990-04-06;7,1;574;Italy
100699;On Tour;1990;91 min;Comedy, Drama;1990-04-06;7,1;576;Italy
100712;S�gis;1990;85 min;Comedy, Drama;1991-02-22;7,2;249;Estonia, Soviet Union
100740;Tales from the Darkside: The Movie;1990;93 min;Comedy, Horror, Thriller;1990-05-04;6,1;9533;USA
100747;Tatie Danielle;1990;110 min;Comedy, Drama;1991-05-17;7,1;2298;France
100747;Tatie Danielle;1990;110 min;Comedy, Drama;1991-05-17;7,1;2301;France
100757;Taxi Blues;1990;110 min;Drama;1991-01-18;7,4;1037;Soviet Union, France
100758;Teenage Mutant Ninja Turtles;1990;93 min;Action, Adventure, Comedy;1990-03-30;6,7;65390;USA, Hong Kong
100762;Time to Kill;1989;110 min;Drama, War;1989-10-27;5,2;462;Italy, France
100765;The Terror Within II;1991;90 min;Horror, Sci-Fi;1991-01-18;4,1;259;USA
100768;That's Black Entertainment;1990;60 min;Documentary, History, Music;;7,3;42;USA
100774;Thousand Pieces of Gold;1991;105 min;Romance, Western;1991-11-01;7,2;390;USA, UK
100784;The Law;1990;81 min;Drama;1990-12-05;7,2;359;Switzerland, UK, France, Burkina Faso, Germany
100791;To Sleep with Anger;1990;102 min;Drama;1990-10-12;7;762;USA
100797;Too Young to Die?;1990;92 min;Drama, Crime;1990-02-26;5,9;2824;USA
100802;Total Recall;1990;113 min;Action, Sci-Fi;1990-06-01;7,5;222847;USA
100811;Transylvania Twist;1989;90 min;Comedy, Horror;1989-10-01;5,3;343;USA
100813;Treasure Island;1990;132 min;Action, Adventure, Crime;1990-01-22;7,4;3308;UK, USA
100814;Tremors;1990;96 min;Comedy, Horror, Sci-Fi;1990-01-19;7,1;81748;USA
100822;Tune in Tomorrow...;1990;107 min;Comedy, Romance;1990-11-01;6,2;1407;USA
100827;Two Evil Eyes;1990;120 min;Horror, Romance;1991-10-25;6,1;3923;Italy, USA
100828;The Two Jakes;1990;137 min;Crime, Drama, Mystery;1990-08-10;6,1;7975;USA
100835;Ultr�;1991;95 min;Drama, Sport;1991-03-01;6,6;559;Italy
100840;Un week-end sur deux;1990;104 min;Drama;1990-08-29;6,2;143;France
100842;The Unbelievable Truth;1989;90 min;Comedy, Drama, Romance;1990-11-08;7,5;3323;USA
100848;Unspeakable Acts;1990;100 min;Biography, Drama;1990-01-15;6;187;USA
100851;Uranus;1990;100 min;Comedy, Drama;1991-10-01;6,9;813;France
100873;Vincent & Theo;1990;138 min;Biography, Drama;1990-04-27;7,1;2572;Netherlands, UK, France, Italy, Germany
100879;Vital Signs;1990;103 min;Drama;1990-04-13;5,5;559;USA
100888;Voodoo Dawn;1991;84 min;Horror;1991-01-24;3;182;USA
100895;Sergeant K�rmy and the Marshall's Stick;1990;111 min;Comedy;1990-11-02;5,3;476;Finland
100904;Watchers II;1990;101 min;Horror, Sci-Fi;1990-08-16;3,5;715;USA
100911;Welcome Home, Roxy Carmichael;1990;95 min;Comedy, Drama;1990-10-12;5,8;3563;UK, USA
100912;Werner - Beinhart!;1990;93 min;Action, Animation, Comedy;1990-11-29;6,6;3218;Germany
100924;Where the Heart Is;1990;107 min;Comedy, Drama;1990-02-23;6,1;1237;USA
100928;White Hunter Black Heart;1990;112 min;Adventure, Drama;1990-09-14;6,7;8113;USA
100931;Why Me?;1990;87 min;Action, Adventure, Comedy;1990-04-20;6;761;USA
100934;Wild Orchid;1989;105 min;Drama, Romance;1990-04-27;4,5;8358;USA
100935;Wild at Heart;1990;125 min;Comedy, Crime, Thriller;1990-08-17;7,3;56627;USA
100943;Witchcraft II: The Temptress;1989;88 min;Horror;1990-02-01;2,7;290;USA
100944;The Witches;1990;91 min;Adventure, Fantasy, Horror;1990-08-24;6,8;22325;UK, USA
100946;Without You I'm Nothing;1990;89 min;Comedy, Musical;1990-05-11;6,7;413;USA
100950;The Wonderful Wizard of Oz: 50 Years of Magic;1990;52 min;Documentary;1990-02-20;8,1;288;USA
100950;The Wonderful Wizard of Oz: 50 Years of Magic;1990;52 min;Documentary;1990-02-20;8;289;USA
100963;King of Beggars;1992;101 min;Action, Comedy, Drama;1992-12-17;6,9;2034;Hong Kong
100975;Xtro II: The Second Encounter;1990;92 min;Horror, Sci-Fi;1991-06-01;3;1068;Canada
100990;I, the Worst of All;1990;105 min;Drama;1995-11-24;7,2;435;Argentina
100994;Young Guns II;1990;104 min;Western;1990-08-01;6,4;22206;USA
100998;Dreams;1990;119 min;Drama, Fantasy;1990-08-24;7,8;17237;USA, Japan
101004;Zandalee;1991;100 min;Drama, Romance, Thriller;1991-05-09;4,3;2693;USA
101005;Zapped Again!;1990;96 min;Comedy, Sci-Fi;1990-04-14;4;840;USA
101020;Once a Thief;1991;103 min;Action, Comedy, Crime;1991-02-02;6,8;4271;Hong Kong
101025;�Ay, Carmela!;1990;102 min;Drama, War;1990-03-16;7,2;1480;Spain, Italy
101026;Tie Me Up! Tie Me Down!;1989;101 min;Comedy, Crime, Drama;1990-04-12;7;16336;Spain
101070;Conspiracy of Silence;1991;240 min;Crime, Drama, Mystery;1992-07-26;8;169;Canada
101095;The Cave of the Golden Rose;1991;200 min;Fantasy, Romance;1991-12-22;7,6;1681;Italy
101244;100 Days;1991;161 min;Horror, Romance, Thriller;;6,5;578;India
101252;29th Street;1991;101 min;Comedy, Drama;1991-11-01;7,2;1928;USA, Japan
101254;35 Up;1991;123 min;Documentary, Biography;1992-01-15;8,2;1645;UK
101256;976-Evil II;1991;93 min;Horror;1992-08-01;4;1027;USA
101256;976-Evil II;1991;93 min;Horror;1992-08-01;4;1029;USA
101258;Days of Being Wild;1990;94 min;Crime, Drama, Romance;1990-12-15;7,6;10881;Hong Kong
101264;Abraxas, Guardian of the Universe;1990;90 min;Action, Sci-Fi;1991-03-01;2,6;1175;Canada, USA
101268;Across the Tracks;1990;100 min;Drama, Sport;1991-02-15;5,7;1720;USA
101270;Adam;1992;6 min;Animation, Short;1992-04-09;6,8;414;UK
101272;The Addams Family;1991;99 min;Comedy, Fantasy;1991-11-22;6,8;87966;USA
101273;The Adjuster;1991;102 min;Comedy, Drama;1992-07-01;6,8;2464;Canada
101279;The Stranger;1991;97 min;Drama;1992-08-26;8;1282;France, India
101296;Alien Space Avenger;1989;80 min;Comedy, Horror, Sci-Fi;1992-06-04;5,2;165;USA
101301;All I Want for Christmas;1991;92 min;Comedy, Family, Romance;1991-11-08;6;2875;USA
101316;The Lover;1992;115 min;Biography, Drama, Romance;1992-10-30;6,9;13830;France, UK, Vietnam
101318;The Lovers on the Bridge;1991;125 min;Drama, Romance;1999-07-02;7,5;8070;France
101324;American Friends;1991;95 min;Comedy, Drama;1993-04-01;6,6;526;UK
101325;American Kickboxer;1991;92 min;Action, Sport;1991-03-01;3,4;499;USA, South Africa
101326;American Ninja 4: The Annihilation;1990;99 min;Action, Drama;1991-03-08;3,6;3187;USA
